timestamp;nodeId;nodeX;nodeY;bssid;ssid;dbm;receivedAt
1583771287328;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:72;voip.uni-regensburg.de;-65;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:27:b4;wlansetup.uni-regensburg.de;-65;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bf:72;eduroam;-65;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:27:b4;@BayernWLAN;-65;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:27:b4;eduroam;-66;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:52:5f;eduroam;-67;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:52:5f;voip.uni-regensburg.de;-68;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:52:5f;5voip.uni-regensburg.de;-68;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:f7;@BayernWLAN;-68;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:f7;voip.uni-regensburg.de;-68;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:f7;wlansetup.uni-regensburg.de;-69;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:52:5f;@BayernWLAN;-69;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bf:f7;eduroam;-69;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:25:5c;wlansetup.uni-regensburg.de;-70;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:25:5c;@BayernWLAN;-70;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bd:c8;voip.uni-regensburg.de;-70;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2b:95;@BayernWLAN;-70;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2b:95;voip.uni-regensburg.de;-70;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:25:5c;voip.uni-regensburg.de;-70;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bd:c8;wlansetup.uni-regensburg.de;-71;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bd:c8;@BayernWLAN;-71;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2b:95;wlansetup.uni-regensburg.de;-71;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2c:68;wlansetup.uni-regensburg.de;-71;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2c:68;@BayernWLAN;-72;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:b2;wlansetup.uni-regensburg.de;-73;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:b2;@BayernWLAN;-73;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:b2;voip.uni-regensburg.de;-74;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bf:b2;eduroam;-76;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:91:af;@BayernWLAN;-76;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:91:af;voip.uni-regensburg.de;-76;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:51:d2;voip.uni-regensburg.de;-77;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:91:af;5voip.uni-regensburg.de;-77;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:91:af;eduroam;-77;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:51:d2;@BayernWLAN;-78;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:31:03:66;5voip.uni-regensburg.de;-78;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:31:03:66;@BayernWLAN;-78;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:51:d2;eduroam;-79;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:51:d2;5voip.uni-regensburg.de;-79;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:31:02:6c;5voip.uni-regensburg.de;-81;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:31:02:6c;@BayernWLAN;-81;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:31:02:6c;voip.uni-regensburg.de;-81;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:31:02:6c;eduroam;-81;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:2d:87:8d;@BayernWLAN;-81;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:2d:87:8d;wlansetup.uni-regensburg.de;-81;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:a0:45;5voip.uni-regensburg.de;-82;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:53:0f;eduroam;-82;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:2d:87:8d;eduroam;-82;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:a0:45;@BayernWLAN;-83;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:a0:45;eduroam;-84;1583771287172
1583771287328;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:a0:45;voip.uni-regensburg.de;-84;1583771287172
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2b:89;eduroam;-54;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2b:89;voip.uni-regensburg.de;-55;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2b:89;wlansetup.uni-regensburg.de;-55;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2b:89;@BayernWLAN;-55;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2d:63;wlansetup.uni-regensburg.de;-56;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2d:63;@BayernWLAN;-56;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2d:63;voip.uni-regensburg.de;-56;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2d:63;eduroam;-56;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2c:92;voip.uni-regensburg.de;-57;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2c:92;wlansetup.uni-regensburg.de;-57;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2c:92;@BayernWLAN;-57;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:72;@BayernWLAN;-58;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:72;wlansetup.uni-regensburg.de;-58;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:72;voip.uni-regensburg.de;-58;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2c:92;eduroam;-58;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bf:72;eduroam;-60;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:27:b4;wlansetup.uni-regensburg.de;-63;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:27:b4;@BayernWLAN;-63;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:27:b4;eduroam;-63;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:27:b4;voip.uni-regensburg.de;-64;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:52:5f;@BayernWLAN;-65;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:53:0b;5voip.uni-regensburg.de;-66;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:52:5f;5voip.uni-regensburg.de;-66;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bf:f7;eduroam;-66;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:f7;wlansetup.uni-regensburg.de;-67;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:25:81;wlansetup.uni-regensburg.de;-67;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:25:81;eduroam;-67;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:25:81;@BayernWLAN;-67;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:25:81;voip.uni-regensburg.de;-67;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2c:68;voip.uni-regensburg.de;-67;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2c:68;eduroam;-67;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:53:0b;@BayernWLAN;-67;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2c:68;wlansetup.uni-regensburg.de;-67;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:53:0b;voip.uni-regensburg.de;-67;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:53:0b;eduroam;-67;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:52:5f;voip.uni-regensburg.de;-67;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:52:5f;eduroam;-67;1583771292179
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:f7;@BayernWLAN;-67;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bd:c8;voip.uni-regensburg.de;-68;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2c:68;@BayernWLAN;-68;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:f7;voip.uni-regensburg.de;-68;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:b2;wlansetup.uni-regensburg.de;-69;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:b2;@BayernWLAN;-69;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bd:c8;wlansetup.uni-regensburg.de;-69;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bd:c8;@BayernWLAN;-69;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bd:c8;eduroam;-69;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:25:5c;@BayernWLAN;-70;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:b2;voip.uni-regensburg.de;-70;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:25:5c;wlansetup.uni-regensburg.de;-71;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:51:d2;voip.uni-regensburg.de;-71;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:25:5c;voip.uni-regensburg.de;-71;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:25:5c;eduroam;-71;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:51:d2;eduroam;-72;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:51:d2;5voip.uni-regensburg.de;-72;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:25:9f;wlansetup.uni-regensburg.de;-72;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:51:d2;@BayernWLAN;-73;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:31:03:66;5voip.uni-regensburg.de;-74;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:31:03:66;@BayernWLAN;-74;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:31:03:66;voip.uni-regensburg.de;-74;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2b:95;@BayernWLAN;-75;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:2d:87:8d;voip.uni-regensburg.de;-75;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2b:95;wlansetup.uni-regensburg.de;-76;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:2d:87:8d;wlansetup.uni-regensburg.de;-76;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:2d:87:8d;eduroam;-76;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:31:03:66;eduroam;-76;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:2d:87:8d;@BayernWLAN;-77;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:91:af;5voip.uni-regensburg.de;-79;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:91:af;@BayernWLAN;-80;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:91:af;voip.uni-regensburg.de;-80;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:91:af;eduroam;-80;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:53:0f;5voip.uni-regensburg.de;-80;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:31:02:6c;eduroam;-81;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:53:0f;eduroam;-81;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:31:02:6c;voip.uni-regensburg.de;-82;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:a0:45;5voip.uni-regensburg.de;-82;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:a0:45;@BayernWLAN;-83;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:31:02:6c;@BayernWLAN;-83;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:a0:45;voip.uni-regensburg.de;-83;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:a0:45;eduroam;-84;1583771292180
1583771292322;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:31:02:6c;5voip.uni-regensburg.de;-84;1583771292180
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2b:89;voip.uni-regensburg.de;-53;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2b:89;wlansetup.uni-regensburg.de;-53;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2b:89;@BayernWLAN;-53;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2b:89;eduroam;-53;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2d:63;wlansetup.uni-regensburg.de;-56;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2d:63;@BayernWLAN;-56;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2d:63;voip.uni-regensburg.de;-56;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2d:63;eduroam;-56;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:72;@BayernWLAN;-59;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:72;wlansetup.uni-regensburg.de;-59;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:72;voip.uni-regensburg.de;-59;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bf:72;eduroam;-60;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:27:b4;voip.uni-regensburg.de;-61;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2c:92;voip.uni-regensburg.de;-62;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2c:92;eduroam;-62;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2c:92;wlansetup.uni-regensburg.de;-62;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2c:92;@BayernWLAN;-62;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:53:0b;@BayernWLAN;-62;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:53:0b;5voip.uni-regensburg.de;-62;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:27:b4;wlansetup.uni-regensburg.de;-63;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bd:c8;wlansetup.uni-regensburg.de;-63;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bd:c8;voip.uni-regensburg.de;-63;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:53:0b;voip.uni-regensburg.de;-63;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:53:0b;eduroam;-63;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:27:b4;eduroam;-63;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:27:b4;@BayernWLAN;-64;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bd:c8;eduroam;-64;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bd:c8;@BayernWLAN;-65;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:52:5f;@BayernWLAN;-65;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:52:5f;voip.uni-regensburg.de;-66;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:52:5f;eduroam;-66;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:52:5f;5voip.uni-regensburg.de;-66;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:25:81;wlansetup.uni-regensburg.de;-67;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:25:81;eduroam;-67;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:25:81;@BayernWLAN;-68;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:25:81;voip.uni-regensburg.de;-68;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:f7;@BayernWLAN;-68;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:f7;wlansetup.uni-regensburg.de;-69;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2c:68;voip.uni-regensburg.de;-69;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2c:68;wlansetup.uni-regensburg.de;-69;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2c:68;@BayernWLAN;-69;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:f7;voip.uni-regensburg.de;-69;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bf:f7;eduroam;-69;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:31:03:66;5voip.uni-regensburg.de;-70;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:31:03:66;voip.uni-regensburg.de;-70;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:30:bf:b2;wlansetup.uni-regensburg.de;-71;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:30:bf:b2;voip.uni-regensburg.de;-71;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:30:bf:b2;@BayernWLAN;-71;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:2c:68;eduroam;-71;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:25:5c;voip.uni-regensburg.de;-71;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:51:d2;5voip.uni-regensburg.de;-72;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:51:d2;voip.uni-regensburg.de;-72;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:25:5c;eduroam;-72;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:51:d2;@BayernWLAN;-73;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:51:d2;eduroam;-73;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:2b:95;@BayernWLAN;-73;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:30:bf:b2;eduroam;-74;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:2b:95;wlansetup.uni-regensburg.de;-74;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:2b:95;voip.uni-regensburg.de;-74;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:35:91:af;eduroam;-74;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:31:03:66;@BayernWLAN;-74;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:31:03:66;eduroam;-74;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:35:91:af;@BayernWLAN;-75;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;06:a0:57:2d:87:8d;@BayernWLAN;-75;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;00:a0:57:2d:87:8d;eduroam;-75;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;0a:a0:57:35:91:af;5voip.uni-regensburg.de;-76;1583771297288
1583771297469;VielberthGebaeude.1.148;721.00;856.00;02:a0:57:35:91:af;voip.uni-regensburg.de;-76;1583771297288
